"depths","Anal.Thick","ChronNumber","Age","value_Sample.quantity_1","value_Lycopodium.tablets_1","value_Lycopodium.tablets_2","value_Lycopodium.spike_1","value_Ranunculaceae.cf..Clematis_1","value_cf..Hydrocotyle_1","value_cf..Pistacia_1","value_cf..Rubus_1","value_cf..Salix..porate._1","value_cf..Salix..small._1","value_cf..Schefflera_1","value_cf..Scheuchzeria_1","value_cf..Spondias_1","value_cf..Veronica_1","value_Acacia_1","value_Acalypha_1","value_Alchornea_1","value_Allophylus_1","value_Alnus_1","value_Amaranthaceae_1","value_Anthemis.type_1","value_Anthoceros.laevis_1","value_Anthoceros.punctatus_1","value_Apiaceae_1","value_Artemisia_1","value_Asteroideae_1","value_Barteria.dewevrei.type_1","value_Basella_1","value_Berlinia.type_1","value_Bidens.type_1","value_Botrychium_1","value_Brassicaceae_1","value_Cardiospermum_1","value_Caryophyllaceae_1","value_Celtis_1","value_Poaceae..Cerealia.type._1","value_Chaetachme_1","value_Cichorioideae_1","value_Cissampelos_1","value_Cissus_1","value_Clerodendrum_1","value_Cliffortia_1","value_Combretum_1","value_Commelina.africana_1","value_Commiphora_1","value_Conyza_1","value_Corchorus_1","value_Croton_1","value_Cyathea_1","value_Cyperaceae.undiff._1","value_Cystopteris_1","value_Dodonaea_1","value_Dombeya_1","value_Ebenaceae_1","value_Elatostema_1","value_Ericaceae_1","value_Euphorbia.type..fine._1","value_Euphorbia..small._1","value_Euphorbia_1","value_Ficus_1","value_Galium.type_1","value_Gerbera.type_1","value_Glomus_1","value_Grewia_1","value_Gunnera_1","value_Hagenia_1","value_Hirpicium_1","value_Holoptelea_1","value_Hypericum_1","value_Indigofera_1","value_Juniperus_1","value_Justicia.diclipteroides_1","value_Justicia.flava_1","value_Lannea_1","value_Lemna_1","value_Polypodiaceae..Lepisorus.type_1","value_Liliaceae.type_1","value_Loranthaceae_1","value_Lythrum_1","value_Macaranga_1","value_Mallotus_1","value_Meliaceae_1","value_Pteridophyta..monolete._1","value_Moraceae..type.2._1","value_Urticaceae.Moraceae..type.3._1","value_Musanga_1","value_Mussaenda_1","value_Myrica_1","value_Nuxia.type_1","value_Nymphaea.caerulea_1","value_Nymphaea.lotus_1","value_Olea_1","value_Ophioglossum.lusitanicum_1","value_Persicaria_1","value_Phoenix_1","value_Pinus_1","value_Plantago.cf..P..alpina_1","value_Plantago.lanceolata_1","value_Plantago.palmata_1","value_Plectranthus_1","value_Poaceae_1","value_Podocarpus_1","value_Unknown..other.pollen._1","value_Potamogeton_1","value_Prosopis.type_1","value_Prunus.type_1","value_Pteridium_1","value_Pteris_1","value_Ranunculus.type_1","value_Rumex_1","value_Salacia_1","value_Scutia_1","value_Senecio.type_1","value_Solanum_1","value_Sporormiella_1","value_Stachys.type_1","value_Strephonema.type_1","value_Syzygium_1","value_Tetrorchidium_1","value_Teucrium.type_1","value_Thalictrum_1","value_Tiliacora_1","value_Trema_1","value_Pteridophyta..trilete..undiff._1","value_Typha.angustifolia.type_1","value_Typha.latifolia.type_1","value_Urera.type_1","value_Urticaceae..type.2._1","value_Urticaceae.Moraceae..type.4._1","value_Vepris.type_1","value_Xanthium_1","value_Zanthoxylum.type_1","units_Sample.quantity_1","units_Lycopodium.tablets_1","units_Lycopodium.tablets_2","units_Lycopodium.spike_1","units_Ranunculaceae.cf..Clematis_1","units_cf..Hydrocotyle_1","units_cf..Pistacia_1","units_cf..Rubus_1","units_cf..Salix..porate._1","units_cf..Salix..small._1","units_cf..Schefflera_1","units_cf..Scheuchzeria_1","units_cf..Spondias_1","units_cf..Veronica_1","units_Acacia_1","units_Acalypha_1","units_Alchornea_1","units_Allophylus_1","units_Alnus_1","units_Amaranthaceae_1","units_Anthemis.type_1","units_Anthoceros.laevis_1","units_Anthoceros.punctatus_1","units_Apiaceae_1","units_Artemisia_1","units_Asteroideae_1","units_Barteria.dewevrei.type_1","units_Basella_1","units_Berlinia.type_1","units_Bidens.type_1","units_Botrychium_1","units_Brassicaceae_1","units_Cardiospermum_1","units_Caryophyllaceae_1","units_Celtis_1","units_Poaceae..Cerealia.type._1","units_Chaetachme_1","units_Cichorioideae_1","units_Cissampelos_1","units_Cissus_1","units_Clerodendrum_1","units_Cliffortia_1","units_Combretum_1","units_Commelina.africana_1","units_Commiphora_1","units_Conyza_1","units_Corchorus_1","units_Croton_1","units_Cyathea_1","units_Cyperaceae.undiff._1","units_Cystopteris_1","units_Dodonaea_1","units_Dombeya_1","units_Ebenaceae_1","units_Elatostema_1","units_Ericaceae_1","units_Euphorbia.type..fine._1","units_Euphorbia..small._1","units_Euphorbia_1","units_Ficus_1","units_Galium.type_1","units_Gerbera.type_1","units_Glomus_1","units_Grewia_1","units_Gunnera_1","units_Hagenia_1","units_Hirpicium_1","units_Holoptelea_1","units_Hypericum_1","units_Indigofera_1","units_Juniperus_1","units_Justicia.diclipteroides_1","units_Justicia.flava_1","units_Lannea_1","units_Lemna_1","units_Polypodiaceae..Lepisorus.type_1","units_Liliaceae.type_1","units_Loranthaceae_1","units_Lythrum_1","units_Macaranga_1","units_Mallotus_1","units_Meliaceae_1","units_Pteridophyta..monolete._1","units_Moraceae..type.2._1","units_Urticaceae.Moraceae..type.3._1","units_Musanga_1","units_Mussaenda_1","units_Myrica_1","units_Nuxia.type_1","units_Nymphaea.caerulea_1","units_Nymphaea.lotus_1","units_Olea_1","units_Ophioglossum.lusitanicum_1","units_Persicaria_1","units_Phoenix_1","units_Pinus_1","units_Plantago.cf..P..alpina_1","units_Plantago.lanceolata_1","units_Plantago.palmata_1","units_Plectranthus_1","units_Poaceae_1","units_Podocarpus_1","units_Unknown..other.pollen._1","units_Potamogeton_1","units_Prosopis.type_1","units_Prunus.type_1","units_Pteridium_1","units_Pteris_1","units_Ranunculus.type_1","units_Rumex_1","units_Salacia_1","units_Scutia_1","units_Senecio.type_1","units_Solanum_1","units_Sporormiella_1","units_Stachys.type_1","units_Strephonema.type_1","units_Syzygium_1","units_Tetrorchidium_1","units_Teucrium.type_1","units_Thalictrum_1","units_Tiliacora_1","units_Trema_1","units_Pteridophyta..trilete..undiff._1","units_Typha.angustifolia.type_1","units_Typha.latifolia.type_1","units_Urera.type_1","units_Urticaceae..type.2._1","units_Urticaceae.Moraceae..type.4._1","units_Vepris.type_1","units_Xanthium_1","units_Zanthoxylum.type_1","element_Sample.quantity_1","element_Lycopodium.tablets_1","element_Lycopodium.tablets_2","element_Lycopodium.spike_1","element_Ranunculaceae.cf..Clematis_1","element_cf..Hydrocotyle_1","element_cf..Pistacia_1","element_cf..Rubus_1","element_cf..Salix..porate._1","element_cf..Salix..small._1","element_cf..Schefflera_1","element_cf..Scheuchzeria_1","element_cf..Spondias_1","element_cf..Veronica_1","element_Acacia_1","element_Acalypha_1","element_Alchornea_1","element_Allophylus_1","element_Alnus_1","element_Amaranthaceae_1","element_Anthemis.type_1","element_Anthoceros.laevis_1","element_Anthoceros.punctatus_1","element_Apiaceae_1","element_Artemisia_1","element_Asteroideae_1","element_Barteria.dewevrei.type_1","element_Basella_1","element_Berlinia.type_1","element_Bidens.type_1","element_Botrychium_1","element_Brassicaceae_1","element_Cardiospermum_1","element_Caryophyllaceae_1","element_Celtis_1","element_Poaceae..Cerealia.type._1","element_Chaetachme_1","element_Cichorioideae_1","element_Cissampelos_1","element_Cissus_1","element_Clerodendrum_1","element_Cliffortia_1","element_Combretum_1","element_Commelina.africana_1","element_Commiphora_1","element_Conyza_1","element_Corchorus_1","element_Croton_1","element_Cyathea_1","element_Cyperaceae.undiff._1","element_Cystopteris_1","element_Dodonaea_1","element_Dombeya_1","element_Ebenaceae_1","element_Elatostema_1","element_Ericaceae_1","element_Euphorbia.type..fine._1","element_Euphorbia..small._1","element_Euphorbia_1","element_Ficus_1","element_Galium.type_1","element_Gerbera.type_1","element_Glomus_1","element_Grewia_1","element_Gunnera_1","element_Hagenia_1","element_Hirpicium_1","element_Holoptelea_1","element_Hypericum_1","element_Indigofera_1","element_Juniperus_1","element_Justicia.diclipteroides_1","element_Justicia.flava_1","element_Lannea_1","element_Lemna_1","element_Polypodiaceae..Lepisorus.type_1","element_Liliaceae.type_1","element_Loranthaceae_1","element_Lythrum_1","element_Macaranga_1","element_Mallotus_1","element_Meliaceae_1","element_Pteridophyta..monolete._1","element_Moraceae..type.2._1","element_Urticaceae.Moraceae..type.3._1","element_Musanga_1","element_Mussaenda_1","element_Myrica_1","element_Nuxia.type_1","element_Nymphaea.caerulea_1","element_Nymphaea.lotus_1","element_Olea_1","element_Ophioglossum.lusitanicum_1","element_Persicaria_1","element_Phoenix_1","element_Pinus_1","element_Plantago.cf..P..alpina_1","element_Plantago.lanceolata_1","element_Plantago.palmata_1","element_Plectranthus_1","element_Poaceae_1","element_Podocarpus_1","element_Unknown..other.pollen._1","element_Potamogeton_1","element_Prosopis.type_1","element_Prunus.type_1","element_Pteridium_1","element_Pteris_1","element_Ranunculus.type_1","element_Rumex_1","element_Salacia_1","element_Scutia_1","element_Senecio.type_1","element_Solanum_1","element_Sporormiella_1","element_Stachys.type_1","element_Strephonema.type_1","element_Syzygium_1","element_Tetrorchidium_1","element_Teucrium.type_1","element_Thalictrum_1","element_Tiliacora_1","element_Trema_1","element_Pteridophyta..trilete..undiff._1","element_Typha.angustifolia.type_1","element_Typha.latifolia.type_1","element_Urera.type_1","element_Urticaceae..type.2._1","element_Urticaceae.Moraceae..type.4._1","element_Vepris.type_1","element_Xanthium_1","element_Zanthoxylum.type_1","SiteName","LongEast","LongWest","LatNorth","LatSouth","Altitude","Area","Country","State","County","SiteDescription","SiteNotes","param_Maximum.depth..m.","SiteID","Handle","CollectionName","CollectionType","CollectionDevice","CollectionDate","CUNotes","DepositionalEnvironment","WaterDepth","Location","GPSLat","GPSLong","GPSError","GPSAltitude","Substrate","SlopeAngle","SlopeAspect","Collectors","collunitid","Collectors_ID","Collectors_Names","SampleID","AnalysisUnitID","Investigators_geochron","Method","AgeUnits_Sample","geochron_depth","Thickness","LabNumber","SampleAge","ErrorOlder","ErrorYounger","Sigma","StdDev","GreaterThan","MaterialDated","SampleNotes","PublicationsText","PublicationIDs","Investigators_geochron_neoID","Investigators_geochron_Name","OlderSampleAge","YoungerSampleAge","InternalContactID","NeotomaContactID","NeotomaAliasID","FullContactName","ShortContactName","FamilyName","GivenNames","LeadingInitials","ContactTitle","Status","Address","Email","Telephone","URL.x","Fax.x","PublicationID","PrimaryPub","PublicationType","NeotomaID_pub","DOI_pub","PublicationYear","Citation","Title","Journal","Volume","Pages","PublicationID_Author","ContactID","LastName","Initials","authorIDs","authorNames","Processors_ID","Investigators_ID","Processors_Names","Investigators_Names","DatasetType","Name","AgeModelID","ChronologyName","AgeUnits","Default","DatePrepared","Model","AgeBoundOlder","AgeBoundYounger","AgeModelNotes","PreparersText","PreparersContactID","PreparersContactID_neo","Preparers_Name","URL.y","Fax.y","SampAnalyst_neoID","Samp.Analyst","chronmethod"
1,1,1,-45,1,4,9666,163,0,0,1,0,0,0,0,0,0,0,1,19,1,0,0,3,0,0,0,0,3,3,0,0,0,2,0,1,0,0,14,1,0,0,1,0,0,0,1,0,0,0,0,0,0,14,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,23,0,1,0,0,2,0,0,0,3,0,0,0,16,1,0,3,0,1,0,0,12,0,0,1,1,0,0,0,0,142,9,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,3,0,1,0,0,0,"ml","number","spores/tablet","number","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","volume","quantity added","concentration","counted","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","spore","spore","pollen","pollen","pollen","pollen","pollen","pollen","pollen","spore","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","spore","pollen","spore","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","spore","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","spore","pollen","pollen","pollen","pollen","pollen","pollen","spore","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","spore","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen/spore","pollen","pollen","pollen","spore","spore","pollen","pollen","pollen","pollen","pollen","pollen","spore","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","spore","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","Lake Victoria (Shirati Bay) LV4",33.7961333333333,33.7961333333333,-1.04943333333333,-1.04943333333333,1135,6880000,"Tanzania",NA,NA,NA,NA,68,33135,"LVC18_S4","Lake Victoria LV4","Core","UWITEC piston corer","2018-10-01",NA,"Natural Lake",63,"30 km away from the shore in the Shirati Bay",NA,NA,NA,NA,NA,NA,NA,"2,10,12,3,16",44877,"8777,15357,20039,20044,9599","Gobet, E.|Grosjean, M.|Muschick, M.|Seehausen, O.|Tinner, W.",1,"Depth",15,"Carbon-14","Radiocarbon years BP",117,2,"BE-16248",2890,100,100,1,100,"False","Charcoal","","Temotzin-Loranca et al. 2023",2,20036,"Temoltzin-Loranca, Y.",2990,2790,1,18278,18278,"Courtney-Mustaphi, Colin","Courtney-Mustaphi, C.J.","Courtney-Mustaphi","Colin","C.J.","Dr.","active","Department of Environmental Sciences
Geoecology
University of Basel
Basel, Switzerland","","","","",1,"false","journal article",20442,"https://doi.org/10.1016/j.quascirev.2022.107915",2023,"Temoltzin-Loranca, Y., E. Gobet, B. Vannière, J.F.N. van Leeuwen, G. Wienhues, S. Szidat, C. Courtney-Mustaphi, M. Kishe, M. Muschick, O. Seehausen, M. Grosjean, and W. Tinner. 2023. A chronologically reliable record of 17,000 years of biomass burning in the Lake Victoria area. Quaternary Science Reviews 301:107915. [DOI: https://doi.org/10.1016/j.quascirev.2022.107915]","A chronologically reliable record of 17,000 years of biomass burning in the Lake Victoria area","Quaternary Science Reviews",301,107915,1,14,"Temoltzin-Loranca","Y.","20036,8777,9974,15224,20037,13851,18278,20038,20039,20044,15357,9599","Temoltzin-Loranca, Y.|Gobet, E.|Vannière, B.|van Leeuwen, J.F.N.|Wienhues, G.|Szidat, S.|Courtney-Mustaphi, C.J.|Kishe, M.|Muschick, M.|Seehausen, O.|Grosjean, M.|Tinner, W.",15695,"18278,8777,15357,9224,20040,20038,20043,20041,20039,20042,20044,20036,9599,15224,9974,10026,20037","Morales-Molino, C.","Courtney-Mustaphi, C.J.|Gobet, E.|Grosjean, M.|Heiri, O.|King, L.|Kishe, M.|Matthews, B.|Misra, P.|Muschick, M.|Ngoepe, N.|Seehausen, O.|Temoltzin-Loranca, Y.|Tinner, W.|van Leeuwen, J.F.N.|Vannière, B.|Vogel, H.|Wienhues, G.","Pollen","LV4 pollen",1,"Temoltzin-Loranca et al. (2023)","Calendar years BP","True",NA,"rbacon",16700,-50,NA,"Temotzin-Loranca, Y.",15,20036,"Temoltzin-Loranca, Y.",NA,NA,NA,NA,"Radiocarbon"
3,1,1,-23,1,4,9666,163,0,0,1,0,0,0,0,0,0,0,1,19,1,0,0,3,0,0,0,0,3,3,0,0,0,2,0,1,0,0,14,1,0,0,1,0,0,0,1,0,0,0,0,0,0,14,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,23,0,1,0,0,2,0,0,0,3,0,0,0,16,1,0,3,0,0,0,0,12,0,0,1,1,0,0,0,0,142,9,9,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,2,0,3,0,1,0,0,0,"ml","number","spores/tablet","number","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","volume","quantity added","concentration","counted","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","spore","spore","pollen","pollen","pollen","pollen","pollen","pollen","pollen","spore","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","spore","pollen","spore","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","spore","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","spore","pollen","pollen","pollen","pollen","pollen","pollen","spore","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","spore","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen/spore","pollen","pollen","pollen","spore","spore","pollen","pollen","pollen","pollen","pollen","pollen","spore","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","spore","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","Lake Victoria (Shirati Bay) LV4",33.7961333333333,33.7961333333333,-1.04943333333333,-1.04943333333333,1135,6880000,"Tanzania",NA,NA,NA,NA,68,33135,"LVC18_S4","Lake Victoria LV4","Core","UWITEC piston corer","2018-10-01",NA,"Natural Lake",63,"30 km away from the shore in the Shirati Bay",NA,NA,NA,NA,NA,NA,NA,"2,10,12,3,16",44877,"8777,15357,20039,20044,9599","Gobet, E.|Grosjean, M.|Muschick, M.|Seehausen, O.|Tinner, W.",1,"Depth",15,"Carbon-14","Radiocarbon years BP",117,2,"BE-16248",2890,100,100,1,100,"False","Charcoal","","Temotzin-Loranca et al. 2023",2,20036,"Temoltzin-Loranca, Y.",2990,2790,1,18278,18278,"Courtney-Mustaphi, Colin","Courtney-Mustaphi, C.J.","Courtney-Mustaphi","Colin","C.J.","Dr.","active","Department of Environmental Sciences
Geoecology
University of Basel
Basel, Switzerland","","","","",1,"false","journal article",20442,"https://doi.org/10.1016/j.quascirev.2022.107915",2023,"Temoltzin-Loranca, Y., E. Gobet, B. Vannière, J.F.N. van Leeuwen, G. Wienhues, S. Szidat, C. Courtney-Mustaphi, M. Kishe, M. Muschick, O. Seehausen, M. Grosjean, and W. Tinner. 2023. A chronologically reliable record of 17,000 years of biomass burning in the Lake Victoria area. Quaternary Science Reviews 301:107915. [DOI: https://doi.org/10.1016/j.quascirev.2022.107915]","A chronologically reliable record of 17,000 years of biomass burning in the Lake Victoria area","Quaternary Science Reviews",301,107915,1,14,"Temoltzin-Loranca","Y.","20036,8777,9974,15224,20037,13851,18278,20038,20039,20044,15357,9599","Temoltzin-Loranca, Y.|Gobet, E.|Vannière, B.|van Leeuwen, J.F.N.|Wienhues, G.|Szidat, S.|Courtney-Mustaphi, C.J.|Kishe, M.|Muschick, M.|Seehausen, O.|Grosjean, M.|Tinner, W.",15695,"18278,8777,15357,9224,20040,20038,20043,20041,20039,20042,20044,20036,9599,15224,9974,10026,20037","Morales-Molino, C.","Courtney-Mustaphi, C.J.|Gobet, E.|Grosjean, M.|Heiri, O.|King, L.|Kishe, M.|Matthews, B.|Misra, P.|Muschick, M.|Ngoepe, N.|Seehausen, O.|Temoltzin-Loranca, Y.|Tinner, W.|van Leeuwen, J.F.N.|Vannière, B.|Vogel, H.|Wienhues, G.","Pollen","LV4 pollen",1,"Temoltzin-Loranca et al. (2023)","Calendar years BP","True",NA,"rbacon",16700,-50,NA,"Temotzin-Loranca, Y.",15,20036,"Temoltzin-Loranca, Y.",NA,NA,NA,NA,"Radiocarbon"
35,1,1,860,1,4,9666,212,1,0,0,3,0,0,0,0,1,0,0,28,5,0,0,2,0,0,0,0,2,1,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,4,0,0,1,1,0,2,22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,1,5,29,2,2,9,1,2,0,0,19,0,0,1,0,0,1,0,0,200,21,13,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,7,0,0,0,0,0,1,0,4,0,1,1,1,0,"ml","number","spores/tablet","number","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","volume","quantity added","concentration","counted","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","spore","spore","pollen","pollen","pollen","pollen","pollen","pollen","pollen","spore","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","spore","pollen","spore","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","spore","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","spore","pollen","pollen","pollen","pollen","pollen","pollen","spore","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","spore","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen/spore","pollen","pollen","pollen","spore","spore","pollen","pollen","pollen","pollen","pollen","pollen","spore","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","spore","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","Lake Victoria (Shirati Bay) LV4",33.7961333333333,33.7961333333333,-1.04943333333333,-1.04943333333333,1135,6880000,"Tanzania",NA,NA,NA,NA,68,33135,"LVC18_S4","Lake Victoria LV4","Core","UWITEC piston corer","2018-10-01",NA,"Natural Lake",63,"30 km away from the shore in the Shirati Bay",NA,NA,NA,NA,NA,NA,NA,"2,10,12,3,16",44877,"8777,15357,20039,20044,9599","Gobet, E.|Grosjean, M.|Muschick, M.|Seehausen, O.|Tinner, W.",1,"Depth",15,"Carbon-14","Radiocarbon years BP",117,2,"BE-16248",2890,100,100,1,100,"False","Charcoal","","Temotzin-Loranca et al. 2023",2,20036,"Temoltzin-Loranca, Y.",2990,2790,1,18278,18278,"Courtney-Mustaphi, Colin","Courtney-Mustaphi, C.J.","Courtney-Mustaphi","Colin","C.J.","Dr.","active","Department of Environmental Sciences
Geoecology
University of Basel
Basel, Switzerland","","","","",1,"false","journal article",20442,"https://doi.org/10.1016/j.quascirev.2022.107915",2023,"Temoltzin-Loranca, Y., E. Gobet, B. Vannière, J.F.N. van Leeuwen, G. Wienhues, S. Szidat, C. Courtney-Mustaphi, M. Kishe, M. Muschick, O. Seehausen, M. Grosjean, and W. Tinner. 2023. A chronologically reliable record of 17,000 years of biomass burning in the Lake Victoria area. Quaternary Science Reviews 301:107915. [DOI: https://doi.org/10.1016/j.quascirev.2022.107915]","A chronologically reliable record of 17,000 years of biomass burning in the Lake Victoria area","Quaternary Science Reviews",301,107915,1,14,"Temoltzin-Loranca","Y.","20036,8777,9974,15224,20037,13851,18278,20038,20039,20044,15357,9599","Temoltzin-Loranca, Y.|Gobet, E.|Vannière, B.|van Leeuwen, J.F.N.|Wienhues, G.|Szidat, S.|Courtney-Mustaphi, C.J.|Kishe, M.|Muschick, M.|Seehausen, O.|Grosjean, M.|Tinner, W.",15695,"18278,8777,15357,9224,20040,20038,20043,20041,20039,20042,20044,20036,9599,15224,9974,10026,20037","Morales-Molino, C.","Courtney-Mustaphi, C.J.|Gobet, E.|Grosjean, M.|Heiri, O.|King, L.|Kishe, M.|Matthews, B.|Misra, P.|Muschick, M.|Ngoepe, N.|Seehausen, O.|Temoltzin-Loranca, Y.|Tinner, W.|van Leeuwen, J.F.N.|Vannière, B.|Vogel, H.|Wienhues, G.","Pollen","LV4 pollen",1,"Temoltzin-Loranca et al. (2023)","Calendar years BP","True",NA,"rbacon",16700,-50,NA,"Temotzin-Loranca, Y.",15,20036,"Temoltzin-Loranca, Y.",NA,NA,NA,NA,"Radiocarbon"
