"depths","Anal.Thick","ChronNumber","Age","value_Sample.quantity_1","value_Lycopodium.tablets_1","value_Lycopodium.tablets_2","value_Lycopodium.spike_1","value_Moraceae..type.2._1","value_Acalypha_1","value_Celtis_1","value_Podocarpus_1","value_Alchornea_1","value_Olea_1","value_Gladiolus_1","value_Actiniopteris_1","value_Alchemilla_1","value_Anthemis.type_1","value_Plantago.palmata_1","value_Blighia_1","value_Caesalpinia_1","value_Capparis.type_1","value_Centaurea_1","value_cf..Salix_1","value_cf..Arceuthobium_1","value_cf..Berlinia_1","value_cf..Trilepisium_1","value_cf..Clausena_1","value_cf..Elaeis_1","value_cf..Motandra_1","value_cf..Napoleonaea_1","value_cf..Nesogordonia_1","value_cf..Prosopis_1","value_cf..Prunus_1","value_cf..Pteridium_1","value_cf..Rubus_1","value_cf..Schefflera_1","value_cf..Spondias_1","value_cf..Argomuellera_1","value_cf..Azolla_1","value_Ranunculaceae.cf..Clematis_1","value_cf..Pistacia_1","value_cf..Salix..porate._1","value_cf..Salix..small._1","value_cf..Scheuchzeria_1","value_cf..Spondias_2","value_cf..Trifolium_1","value_cf..Veronica_1","value_cf..Xiphopteris_1","value_Chaetachme_1","value_Citrus_1","value_Cliffortia_1","value_Combretum_1","value_Cystopteris_1","value_Ebenaceae_1","value_Ephedra.fragilis.type_1","value_Ericaceae_1","value_Eucalyptus_1","value_Euphorbia..small._1","value_Herniaria_1","value_Hirpicium_1","value_Impatiens_1","value_Justicia.flava_1","value_Justicia..small._1","value_Lamiaceae_1","value_Lemna_1","value_Malvaceae_1","value_Maytenus_1","value_Moraceae_1","value_Myrsine_1","value_Nymphaea.lotus_1","value_Persicaria_1","value_Pinus_1","value_Plantago.alpina.type_1","value_Plantago.lanceolata_1","value_Unknown..other.pollen._1","value_Prosopis.type_1","value_Psoralea_1","value_Rhynchosia.type_1","value_Senecio.type_1","value_Strephonema.type_1","value_Thalictrum_1","value_Urtica.membranacea_1","value_Urtica.pilulifera_1","value_Ustulina_1","value_Tarenna_1","value_Zanthoxylum_1","value_Zea.mays_1","value_Actiniopteris_2","value_Gladiolus_2","value_Macaranga_1","value_Poaceae_1","value_Cyperaceae_1","value_Cyperus.type_1","value_Juniperus_1","value_Allophylus_1","value_Dodonaea_1","value_Cissampelos_1","value_Cissus_1","value_Combretum.type_1","value_Corchorus_1","value_Erica_1","value_Meliaceae_1","value_Mussaenda_1","value_Musanga_1","value_Nuxia.type_1","value_Croton_1","value_Scutia_1","value_Zanthoxylum.type_1","value_Ficus_1","value_Grewia_1","value_Ilex_1","value_Phoenix_1","value_Acacia_1","value_Mimosa_1","value_Cardiospermum_1","value_Clerodendrum_1","value_Commiphora_1","value_Dombeya_1","value_Hagenia_1","value_Holoptelea_1","value_Loranthaceae_1","value_Urticaceae.Moraceae..type.3._1","value_Myrica_1","value_Sterculia_1","value_Syzygium_1","value_Mallotus_1","value_Tetrorchidium_1","value_Trema_1","value_Basella_1","value_Ranunculaceae.cf..Clematis_2","value_Lannea.type_1","value_Strephonema.type_2","value_cf..Rubus_2","value_cf..Schefflera_2","value_cf..Prunus_2","value_cf..Prosopis_2","value_cf..Trilepisium_2","value_Vepris.type_1","value_cf..Quercus_1","value_Alnus_1","value_Artemisia_1","value_Asteroideae_1","value_Cichorioideae_1","value_Conyza.type_1","value_Inula.type_1","value_Bidens.type_1","value_Gerbera.type_1","value_Xanthium_1","value_Apiaceae_1","value_Brassicaceae_1","value_Poaceae..Cerealia.type._1","value_Alternanthera_1","value_Basella_2","value_Caryophyllaceae_1","value_Amaranthaceae_1","value_Commelina.africana_1","value_Euphorbia_1","value_Euphorbia.type..fine._1","value_Gunnera_1","value_Hypericum.type_1","value_Hibiscus.type_1","value_Indigofera_1","value_Liliaceae.type_1","value_cf..Lotus_1","value_cf..Calligonum_1","value_Plantago.palmata_2","value_Justicia.diclipteroides.type_1","value_Plectranthus_1","value_Ranunculus.type_1","value_Rumex_1","value_Valeriana_1","value_Solanum.type_1","value_Urera.type_1","value_Urticaceae..type.2._1","value_Urticaceae.Moraceae..type.4._1","value_cf..Hydrocotyle_1","value_cf..Calligonum_2","value_cf..Prunella.type_1","value_Indeterminable_1","value_cf..Pteridium_2","value_Pteridophyta..monolete._1","value_Polypodiaceae..Lepisorus.type_1","value_cf..Loxogramme_1","value_cf..Cystopteris_1","value_Cyathea_1","value_Ophioglossum.lusitanicum.type_1","value_Pteris_1","value_Pteridophyta..trilete..undiff._1","value_Pteridophyta_1","value_Potamogeton.type_1","value_Nymphaea.caerulea_1","value_Typha.angustifolia_1","value_Typha.latifolia_1","value_Tiliacora_1","value_cf..Scheuchzeria_2","value_Sporormiella_1","value_Sordaria.type_1","value_Gelasinospora_1","value_Neurospora_1","value_Anthoceros.laevis.type_1","value_Riccia_1","value_Spirogyra_1","value_Glomus_1","units_Sample.quantity_1","units_Lycopodium.tablets_1","units_Lycopodium.tablets_2","units_Lycopodium.spike_1","units_Moraceae..type.2._1","units_Acalypha_1","units_Celtis_1","units_Podocarpus_1","units_Alchornea_1","units_Olea_1","units_Gladiolus_1","units_Actiniopteris_1","units_Alchemilla_1","units_Anthemis.type_1","units_Plantago.palmata_1","units_Blighia_1","units_Caesalpinia_1","units_Capparis.type_1","units_Centaurea_1","units_cf..Salix_1","units_cf..Arceuthobium_1","units_cf..Berlinia_1","units_cf..Trilepisium_1","units_cf..Clausena_1","units_cf..Elaeis_1","units_cf..Motandra_1","units_cf..Napoleonaea_1","units_cf..Nesogordonia_1","units_cf..Prosopis_1","units_cf..Prunus_1","units_cf..Pteridium_1","units_cf..Rubus_1","units_cf..Schefflera_1","units_cf..Spondias_1","units_cf..Argomuellera_1","units_cf..Azolla_1","units_Ranunculaceae.cf..Clematis_1","units_cf..Pistacia_1","units_cf..Salix..porate._1","units_cf..Salix..small._1","units_cf..Scheuchzeria_1","units_cf..Spondias_2","units_cf..Trifolium_1","units_cf..Veronica_1","units_cf..Xiphopteris_1","units_Chaetachme_1","units_Citrus_1","units_Cliffortia_1","units_Combretum_1","units_Cystopteris_1","units_Ebenaceae_1","units_Ephedra.fragilis.type_1","units_Ericaceae_1","units_Eucalyptus_1","units_Euphorbia..small._1","units_Herniaria_1","units_Hirpicium_1","units_Impatiens_1","units_Justicia.flava_1","units_Justicia..small._1","units_Lamiaceae_1","units_Lemna_1","units_Malvaceae_1","units_Maytenus_1","units_Moraceae_1","units_Myrsine_1","units_Nymphaea.lotus_1","units_Persicaria_1","units_Pinus_1","units_Plantago.alpina.type_1","units_Plantago.lanceolata_1","units_Unknown..other.pollen._1","units_Prosopis.type_1","units_Psoralea_1","units_Rhynchosia.type_1","units_Senecio.type_1","units_Strephonema.type_1","units_Thalictrum_1","units_Urtica.membranacea_1","units_Urtica.pilulifera_1","units_Ustulina_1","units_Tarenna_1","units_Zanthoxylum_1","units_Zea.mays_1","units_Actiniopteris_2","units_Gladiolus_2","units_Macaranga_1","units_Poaceae_1","units_Cyperaceae_1","units_Cyperus.type_1","units_Juniperus_1","units_Allophylus_1","units_Dodonaea_1","units_Cissampelos_1","units_Cissus_1","units_Combretum.type_1","units_Corchorus_1","units_Erica_1","units_Meliaceae_1","units_Mussaenda_1","units_Musanga_1","units_Nuxia.type_1","units_Croton_1","units_Scutia_1","units_Zanthoxylum.type_1","units_Ficus_1","units_Grewia_1","units_Ilex_1","units_Phoenix_1","units_Acacia_1","units_Mimosa_1","units_Cardiospermum_1","units_Clerodendrum_1","units_Commiphora_1","units_Dombeya_1","units_Hagenia_1","units_Holoptelea_1","units_Loranthaceae_1","units_Urticaceae.Moraceae..type.3._1","units_Myrica_1","units_Sterculia_1","units_Syzygium_1","units_Mallotus_1","units_Tetrorchidium_1","units_Trema_1","units_Basella_1","units_Ranunculaceae.cf..Clematis_2","units_Lannea.type_1","units_Strephonema.type_2","units_cf..Rubus_2","units_cf..Schefflera_2","units_cf..Prunus_2","units_cf..Prosopis_2","units_cf..Trilepisium_2","units_Vepris.type_1","units_cf..Quercus_1","units_Alnus_1","units_Artemisia_1","units_Asteroideae_1","units_Cichorioideae_1","units_Conyza.type_1","units_Inula.type_1","units_Bidens.type_1","units_Gerbera.type_1","units_Xanthium_1","units_Apiaceae_1","units_Brassicaceae_1","units_Poaceae..Cerealia.type._1","units_Alternanthera_1","units_Basella_2","units_Caryophyllaceae_1","units_Amaranthaceae_1","units_Commelina.africana_1","units_Euphorbia_1","units_Euphorbia.type..fine._1","units_Gunnera_1","units_Hypericum.type_1","units_Hibiscus.type_1","units_Indigofera_1","units_Liliaceae.type_1","units_cf..Lotus_1","units_cf..Calligonum_1","units_Plantago.palmata_2","units_Justicia.diclipteroides.type_1","units_Plectranthus_1","units_Ranunculus.type_1","units_Rumex_1","units_Valeriana_1","units_Solanum.type_1","units_Urera.type_1","units_Urticaceae..type.2._1","units_Urticaceae.Moraceae..type.4._1","units_cf..Hydrocotyle_1","units_cf..Calligonum_2","units_cf..Prunella.type_1","units_Indeterminable_1","units_cf..Pteridium_2","units_Pteridophyta..monolete._1","units_Polypodiaceae..Lepisorus.type_1","units_cf..Loxogramme_1","units_cf..Cystopteris_1","units_Cyathea_1","units_Ophioglossum.lusitanicum.type_1","units_Pteris_1","units_Pteridophyta..trilete..undiff._1","units_Pteridophyta_1","units_Potamogeton.type_1","units_Nymphaea.caerulea_1","units_Typha.angustifolia_1","units_Typha.latifolia_1","units_Tiliacora_1","units_cf..Scheuchzeria_2","units_Sporormiella_1","units_Sordaria.type_1","units_Gelasinospora_1","units_Neurospora_1","units_Anthoceros.laevis.type_1","units_Riccia_1","units_Spirogyra_1","units_Glomus_1","element_Sample.quantity_1","element_Lycopodium.tablets_1","element_Lycopodium.tablets_2","element_Lycopodium.spike_1","element_Moraceae..type.2._1","element_Acalypha_1","element_Celtis_1","element_Podocarpus_1","element_Alchornea_1","element_Olea_1","element_Gladiolus_1","element_Actiniopteris_1","element_Alchemilla_1","element_Anthemis.type_1","element_Plantago.palmata_1","element_Blighia_1","element_Caesalpinia_1","element_Capparis.type_1","element_Centaurea_1","element_cf..Salix_1","element_cf..Arceuthobium_1","element_cf..Berlinia_1","element_cf..Trilepisium_1","element_cf..Clausena_1","element_cf..Elaeis_1","element_cf..Motandra_1","element_cf..Napoleonaea_1","element_cf..Nesogordonia_1","element_cf..Prosopis_1","element_cf..Prunus_1","element_cf..Pteridium_1","element_cf..Rubus_1","element_cf..Schefflera_1","element_cf..Spondias_1","element_cf..Argomuellera_1","element_cf..Azolla_1","element_Ranunculaceae.cf..Clematis_1","element_cf..Pistacia_1","element_cf..Salix..porate._1","element_cf..Salix..small._1","element_cf..Scheuchzeria_1","element_cf..Spondias_2","element_cf..Trifolium_1","element_cf..Veronica_1","element_cf..Xiphopteris_1","element_Chaetachme_1","element_Citrus_1","element_Cliffortia_1","element_Combretum_1","element_Cystopteris_1","element_Ebenaceae_1","element_Ephedra.fragilis.type_1","element_Ericaceae_1","element_Eucalyptus_1","element_Euphorbia..small._1","element_Herniaria_1","element_Hirpicium_1","element_Impatiens_1","element_Justicia.flava_1","element_Justicia..small._1","element_Lamiaceae_1","element_Lemna_1","element_Malvaceae_1","element_Maytenus_1","element_Moraceae_1","element_Myrsine_1","element_Nymphaea.lotus_1","element_Persicaria_1","element_Pinus_1","element_Plantago.alpina.type_1","element_Plantago.lanceolata_1","element_Unknown..other.pollen._1","element_Prosopis.type_1","element_Psoralea_1","element_Rhynchosia.type_1","element_Senecio.type_1","element_Strephonema.type_1","element_Thalictrum_1","element_Urtica.membranacea_1","element_Urtica.pilulifera_1","element_Ustulina_1","element_Tarenna_1","element_Zanthoxylum_1","element_Zea.mays_1","element_Actiniopteris_2","element_Gladiolus_2","element_Macaranga_1","element_Poaceae_1","element_Cyperaceae_1","element_Cyperus.type_1","element_Juniperus_1","element_Allophylus_1","element_Dodonaea_1","element_Cissampelos_1","element_Cissus_1","element_Combretum.type_1","element_Corchorus_1","element_Erica_1","element_Meliaceae_1","element_Mussaenda_1","element_Musanga_1","element_Nuxia.type_1","element_Croton_1","element_Scutia_1","element_Zanthoxylum.type_1","element_Ficus_1","element_Grewia_1","element_Ilex_1","element_Phoenix_1","element_Acacia_1","element_Mimosa_1","element_Cardiospermum_1","element_Clerodendrum_1","element_Commiphora_1","element_Dombeya_1","element_Hagenia_1","element_Holoptelea_1","element_Loranthaceae_1","element_Urticaceae.Moraceae..type.3._1","element_Myrica_1","element_Sterculia_1","element_Syzygium_1","element_Mallotus_1","element_Tetrorchidium_1","element_Trema_1","element_Basella_1","element_Ranunculaceae.cf..Clematis_2","element_Lannea.type_1","element_Strephonema.type_2","element_cf..Rubus_2","element_cf..Schefflera_2","element_cf..Prunus_2","element_cf..Prosopis_2","element_cf..Trilepisium_2","element_Vepris.type_1","element_cf..Quercus_1","element_Alnus_1","element_Artemisia_1","element_Asteroideae_1","element_Cichorioideae_1","element_Conyza.type_1","element_Inula.type_1","element_Bidens.type_1","element_Gerbera.type_1","element_Xanthium_1","element_Apiaceae_1","element_Brassicaceae_1","element_Poaceae..Cerealia.type._1","element_Alternanthera_1","element_Basella_2","element_Caryophyllaceae_1","element_Amaranthaceae_1","element_Commelina.africana_1","element_Euphorbia_1","element_Euphorbia.type..fine._1","element_Gunnera_1","element_Hypericum.type_1","element_Hibiscus.type_1","element_Indigofera_1","element_Liliaceae.type_1","element_cf..Lotus_1","element_cf..Calligonum_1","element_Plantago.palmata_2","element_Justicia.diclipteroides.type_1","element_Plectranthus_1","element_Ranunculus.type_1","element_Rumex_1","element_Valeriana_1","element_Solanum.type_1","element_Urera.type_1","element_Urticaceae..type.2._1","element_Urticaceae.Moraceae..type.4._1","element_cf..Hydrocotyle_1","element_cf..Calligonum_2","element_cf..Prunella.type_1","element_Indeterminable_1","element_cf..Pteridium_2","element_Pteridophyta..monolete._1","element_Polypodiaceae..Lepisorus.type_1","element_cf..Loxogramme_1","element_cf..Cystopteris_1","element_Cyathea_1","element_Ophioglossum.lusitanicum.type_1","element_Pteris_1","element_Pteridophyta..trilete..undiff._1","element_Pteridophyta_1","element_Potamogeton.type_1","element_Nymphaea.caerulea_1","element_Typha.angustifolia_1","element_Typha.latifolia_1","element_Tiliacora_1","element_cf..Scheuchzeria_2","element_Sporormiella_1","element_Sordaria.type_1","element_Gelasinospora_1","element_Neurospora_1","element_Anthoceros.laevis.type_1","element_Riccia_1","element_Spirogyra_1","element_Glomus_1","SiteName","LongEast","LongWest","LatNorth","LatSouth","Altitude","Area","Country","State","County","SiteDescription","SiteNotes","param_Maximum.depth..m.","SiteID","Handle","CollectionName","CollectionType","CollectionDevice","CollectionDate","CUNotes","DepositionalEnvironment","WaterDepth","Location","GPSLat","GPSLong","GPSError","GPSAltitude","Substrate","SlopeAngle","SlopeAspect","Collectors","collunitid","Collectors_ID","Collectors_Names","SampleID","AnalysisUnitID","Investigators_geochron","Method","AgeUnits_Sample","geochron_depth","Thickness","LabNumber","SampleAge","ErrorOlder","ErrorYounger","Sigma","StdDev","GreaterThan","MaterialDated","SampleNotes","PublicationsText","PublicationIDs","Investigators_geochron_neoID","Investigators_geochron_Name","chronmethod","OlderSampleAge","YoungerSampleAge","InternalContactID","NeotomaContactID","NeotomaAliasID","FullContactName","ShortContactName","FamilyName","GivenNames","LeadingInitials","ContactTitle","Status","Address","Email","Telephone","URL.x","Fax.x","PublicationID","PrimaryPub","PublicationType","NeotomaID_pub","DOI_pub","PublicationYear","Citation","Title","Journal","Volume","Pages","PublicationID_Author","ContactID","LastName","Initials","authorIDs","authorNames","Processors_ID","Investigators_ID","Processors_Names","Investigators_Names","DatasetType","Name","AgeModelID","ChronologyName","AgeUnits","Default","DatePrepared","Model","AgeBoundOlder","AgeBoundYounger","AgeModelNotes","PreparersText","PreparersContactID","PreparersContactID_neo","Preparers_Name","URL.y","Fax.y","SampAnalyst_neoID","Samp.Analyst"
9,1,1,-7,1,4,9666,282,10,18,14,15,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,29,31,28,0,3,5,0,3,0,0,0,5,0,2,0,1,1,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1,0,1,0,0,15,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"ml","number","spores/tablet","number","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","NISP","volume","quantity added","concentration","counted","pollen","pollen","pollen","pollen","pollen","pollen","pollen","spore","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","spore","pollen","pollen","pollen","pollen","spore","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","spore","pollen","pollen","pollen","pollen","spore","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen/spore","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","spore","pollen","pollen","pollen","spore","pollen","pollen","pollen","pollen/spore","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen/spore","pollen/spore","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen/spore","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen","pollen/spore","spore","spore","spore","spore","spore","spore","spore","spore","spore","spore","pollen","pollen","pollen","pollen","pollen","pollen","spore","spore","spore","spore","spore","spore","spore","spore","Lake Victoria (Shirati Bay) LV2",33.9463333333333,33.9463333333333,-1.13083333333333,-1.13083333333333,1135,6880000,"Tanzania",NA,NA,NA,NA,68,33134,"LVC18_S2","Lake Victoria LV2","Core","UWITEC piston corer","2018-10-01",NA,"Natural Lake",22.6,NA,NA,NA,NA,NA,NA,NA,NA,"2,3,6,7,10",44876,"8777,15357,20039,20044,9599","Gobet, E.|Grosjean, M.|Muschick, M.|Seehausen, O.|Tinner, W.",1,"Depth",9,"Carbon-14","Radiocarbon years BP",127,2,"BE-15540",1800,30,30,1,30,"False","Pollen concentrate","Corrected to 1230 +/- 410 radiocarbon yr BP","Temoltzin-Loranca et al. 2023",1,20036,"Temoltzin-Loranca, Y.","Radiocarbon",1830,1770,1,18278,18278,"Courtney-Mustaphi, Colin","Courtney-Mustaphi, C.J.","Courtney-Mustaphi","Colin","C.J.","Dr.","active","Department of Environmental Sciences
Geoecology
University of Basel
Basel, Switzerland","","","","",1,"true","journal article",20442,"https://doi.org/10.1016/j.quascirev.2022.107915",2023,"Temoltzin-Loranca, Y., E. Gobet, B. Vannière, J.F.N. van Leeuwen, G. Wienhues, S. Szidat, C. Courtney-Mustaphi, M. Kishe, M. Muschick, O. Seehausen, M. Grosjean, and W. Tinner. 2023. A chronologically reliable record of 17,000 years of biomass burning in the Lake Victoria area. Quaternary Science Reviews 301:107915. [DOI: https://doi.org/10.1016/j.quascirev.2022.107915]","A chronologically reliable record of 17,000 years of biomass burning in the Lake Victoria area","Quaternary Science Reviews",301,107915,1,9,"Temoltzin-Loranca","Y.","20036,8777,9974,15224,20037,13851,18278,20038,20039,20044,15357,9599","Temoltzin-Loranca, Y.|Gobet, E.|Vannière, B.|van Leeuwen, J.F.N.|Wienhues, G.|Szidat, S.|Courtney-Mustaphi, C.J.|Kishe, M.|Muschick, M.|Seehausen, O.|Grosjean, M.|Tinner, W.",15695,"18278,8777,15357,20038,20039,20044,13851,20036,9599,15224,9974,20037","Morales-Molino, C.","Courtney-Mustaphi, C.J.|Gobet, E.|Grosjean, M.|Kishe, M.|Muschick, M.|Seehausen, O.|Szidat, S.|Temoltzin-Loranca, Y.|Tinner, W.|van Leeuwen, J.F.N.|Vannière, B.|Wienhues, G.","Pollen","LV2 pollen",1,"Temoltzin-Loranca et al. (2023)","Calendar years BP","True",NA,"rbacon",15500,-60,NA,"Temoltzin-Loranca, Y.",9,20036,"Temoltzin-Loranca, Y.",NA,NA,NA,NA
